date,users, sessionLength,event_count
2019-05-04 09:00:00,320,244,341
2019-05-04 10:00:00,466,262,503
2019-05-04 11:00:00,356,266,382
2019-05-04 12:00:00,323,230,354
2019-05-04 13:00:00,434,167,462
2019-05-04 14:00:00,518,222,564
2019-05-04 15:00:00,418,247,457
2019-05-04 16:00:00,352,252,371
2019-05-04 17:00:00,253,245,279
2019-05-04 18:00:00,124,301,137
2019-05-04 19:00:00,83,209,85
2019-05-04 20:00:00,50,334,54
2019-05-04 21:00:00,41,274,43
2019-05-04 22:00:00,50,378,53
2019-05-04 23:00:00,57,387,60
2019-05-05 00:00:00,136,259,148
2019-05-05 01:00:00,197,245,211
2019-05-05 02:00:00,254,293,279
2019-05-05 03:00:00,263,260,278
2019-05-05 04:00:00,271,200,287
2019-05-05 05:00:00,276,267,315
2019-05-05 06:00:00,376,221,394
2019-05-05 07:00:00,371,234,401
2019-05-05 08:00:00,382,247,411
2019-05-05 09:00:00,296,274,325
2019-05-05 10:00:00,393,223,431
2019-05-05 11:00:00,305,240,335
2019-05-05 12:00:00,340,257,372
2019-05-05 13:00:00,306,223,350
2019-05-05 14:00:00,449,229,495
2019-05-05 15:00:00,344,254,369
2019-05-05 16:00:00,286,236,305
2019-05-05 17:00:00,150,247,157
2019-05-05 18:00:00,100,317,107
2019-05-05 19:00:00,67,293,73
2019-05-05 20:00:00,45,292,48
2019-05-05 21:00:00,46,181,49
2019-05-05 22:00:00,50,275,71
2019-05-05 23:00:00,58,220,61
2019-05-06 00:00:00,155,310,169
2019-05-06 01:00:00,230,118,243
2019-05-06 02:00:00,273,238,289
2019-05-06 03:00:00,262,236,278
2019-05-06 04:00:00,268,246,292
2019-05-06 05:00:00,371,190,421
2019-05-06 06:00:00,437,261,485
2019-05-06 07:00:00,480,231,533
2019-05-06 08:00:00,327,202,359
2019-05-06 09:00:00,389,193,417
2019-05-06 10:00:00,420,301,483
2019-05-06 11:00:00,428,256,465
2019-05-06 12:00:00,369,-139,405
2019-05-06 13:00:00,358,310,395
2019-05-06 14:00:00,461,237,499
2019-05-06 15:00:00,349,227,370
2019-05-06 16:00:00,335,244,359
2019-05-06 17:00:00,240,273,264
2019-05-06 18:00:00,133,271,141
2019-05-06 19:00:00,68,371,76
2019-05-06 20:00:00,43,348,47
2019-05-06 21:00:00,39,223,39
2019-05-06 22:00:00,52,219,57
2019-05-06 23:00:00,94,240,99
2019-05-07 00:00:00,111,282,125
2019-05-07 01:00:00,161,251,173
2019-05-07 02:00:00,271,150,283
2019-05-07 03:00:00,249,151,279
2019-05-07 04:00:00,305,225,324
2019-05-07 05:00:00,335,249,377
2019-05-07 06:00:00,449,231,490
2019-05-07 07:00:00,365,241,399
2019-05-07 08:00:00,382,228,420
2019-05-07 09:00:00,329,267,362
2019-05-07 10:00:00,362,292,397
2019-05-07 11:00:00,309,280,333
2019-05-07 12:00:00,296,291,318
2019-05-07 13:00:00,308,266,334
2019-05-07 14:00:00,372,236,405
2019-05-07 15:00:00,307,269,338
2019-05-07 16:00:00,285,232,303
2019-05-07 17:00:00,205,261,231
2019-05-07 18:00:00,135,-168,144
2019-05-07 19:00:00,66,288,73
2019-05-07 20:00:00,45,267,52
2019-05-07 21:00:00,39,271,40
2019-05-07 22:00:00,44,452,46
2019-05-07 23:00:00,74,322,79
2019-05-08 00:00:00,129,285,131
2019-05-08 01:00:00,160,272,175
2019-05-08 02:00:00,262,247,283
2019-05-08 03:00:00,161,232,170
2019-05-08 04:00:00,285,223,311
2019-05-08 05:00:00,306,261,329
2019-05-08 06:00:00,537,250,598
2019-05-08 07:00:00,400,223,438
2019-05-08 08:00:00,360,245,385
2019-05-08 09:00:00,373,284,415
2019-05-08 10:00:00,416,272,447
2019-05-08 11:00:00,394,282,432
2019-05-08 12:00:00,302,247,336
2019-05-08 13:00:00,343,348,372
2019-05-08 14:00:00,403,239,443
2019-05-08 15:00:00,354,353,386
2019-05-08 16:00:00,309,245,341
2019-05-08 17:00:00,279,264,309
2019-05-08 18:00:00,140,189,147
2019-05-08 19:00:00,61,259,62
2019-05-08 20:00:00,54,398,63
2019-05-08 21:00:00,60,368,62
2019-05-08 22:00:00,51,305,57
2019-05-08 23:00:00,77,269,84
2019-05-09 00:00:00,131,291,143
2019-05-09 01:00:00,186,170,206
2019-05-09 02:00:00,70,-104,72
2019-05-09 03:00:00,183,239,194
2019-05-09 04:00:00,258,245,299
2019-05-09 05:00:00,265,245,300
2019-05-09 06:00:00,404,260,438
2019-05-09 07:00:00,401,256,440
2019-05-09 08:00:00,417,545,460
2019-05-09 09:00:00,323,254,360
2019-05-09 10:00:00,350,225,390
2019-05-09 11:00:00,342,285,388
2019-05-09 12:00:00,315,225,346
2019-05-09 13:00:00,360,234,390
2019-05-09 14:00:00,405,246,433
2019-05-09 15:00:00,308,234,332
2019-05-09 16:00:00,302,225,319
2019-05-09 17:00:00,214,300,228
2019-05-09 18:00:00,97,129,102
2019-05-09 19:00:00,64,260,71
2019-05-09 20:00:00,39,258,44
2019-05-09 21:00:00,32,298,39
2019-05-09 22:00:00,42,460,44
2019-05-09 23:00:00,63,496,70
2019-05-10 00:00:00,119,409,129
2019-05-10 01:00:00,176,284,190
2019-05-10 02:00:00,249,112,268
2019-05-10 03:00:00,239,230,259
2019-05-10 04:00:00,247,232,279
2019-05-10 05:00:00,321,276,356
2019-05-10 06:00:00,354,-31,399
2019-05-10 07:00:00,373,341,410
2019-05-10 08:00:00,344,172,377
2019-05-10 09:00:00,362,140,407
2019-05-10 10:00:00,379,265,423
2019-05-10 11:00:00,391,232,430
2019-05-10 12:00:00,317,268,338
2019-05-10 13:00:00,336,150,360
2019-05-10 14:00:00,440,223,480
2019-05-10 15:00:00,322,250,347
2019-05-10 16:00:00,314,253,339
2019-05-10 17:00:00,254,251,275
2019-05-10 18:00:00,144,227,151
2019-05-10 19:00:00,79,270,88
2019-05-10 20:00:00,47,250,49
2019-05-10 21:00:00,42,224,45
2019-05-10 22:00:00,51,327,53
2019-05-10 23:00:00,87,249,96
2019-05-11 00:00:00,140,381,150
2019-05-11 01:00:00,196,309,208
2019-05-11 02:00:00,268,238,292
2019-05-11 03:00:00,230,255,247
2019-05-11 04:00:00,269,310,284
2019-05-11 05:00:00,302,240,336
2019-05-11 06:00:00,386,242,409
2019-05-11 07:00:00,353,228,385
2019-05-11 08:00:00,347,219,374
2019-05-11 09:00:00,355,245,385
2019-05-11 10:00:00,407,261,435
2019-05-11 11:00:00,320,300,337
2019-05-11 12:00:00,266,296,291
2019-05-11 13:00:00,296,266,317
2019-05-11 14:00:00,447,255,479
2019-05-11 15:00:00,310,279,349
2019-05-11 16:00:00,280,182,302
2019-05-11 17:00:00,189,242,199
2019-05-11 18:00:00,111,249,115
2019-05-11 19:00:00,61,229,63
2019-05-11 20:00:00,49,250,52
2019-05-11 21:00:00,33,300,33
2019-05-11 22:00:00,54,253,61
2019-05-11 23:00:00,83,248,86
2019-05-12 00:00:00,116,298,127
2019-05-12 01:00:00,196,271,213
2019-05-12 02:00:00,311,247,331
2019-05-12 03:00:00,295,212,311
2019-05-12 04:00:00,242,236,255
2019-05-12 05:00:00,393,244,432
2019-05-12 06:00:00,383,251,414
2019-05-12 07:00:00,389,240,425
2019-05-12 08:00:00,377,231,413
2019-05-12 09:00:00,340,297,366
2019-05-12 10:00:00,397,288,427
2019-05-12 11:00:00,340,239,377
2019-05-12 12:00:00,315,286,341
2019-05-12 13:00:00,341,236,381
2019-05-12 14:00:00,424,72,457
2019-05-12 15:00:00,388,221,423
2019-05-12 16:00:00,347,239,375
2019-05-12 17:00:00,233,234,249
2019-05-12 18:00:00,162,232,173
2019-05-12 19:00:00,91,260,98
2019-05-12 20:00:00,52,320,54
2019-05-12 21:00:00,48,240,48
2019-05-12 22:00:00,57,354,65
2019-05-12 23:00:00,78,260,81
2019-05-13 00:00:00,151,243,157
2019-05-13 01:00:00,206,265,216
2019-05-13 02:00:00,288,240,311
2019-05-13 03:00:00,291,164,318
2019-05-13 04:00:00,308,204,336
2019-05-13 05:00:00,331,226,361
2019-05-13 06:00:00,414,240,441
2019-05-13 07:00:00,341,228,376
2019-05-13 08:00:00,381,316,405
2019-05-13 09:00:00,307,292,343
2019-05-13 10:00:00,442,237,522
2019-05-13 11:00:00,409,86,470
2019-05-13 12:00:00,370,259,410
2019-05-13 13:00:00,392,250,422
2019-05-13 14:00:00,386,239,422
2019-05-13 15:00:00,382,307,419
2019-05-13 16:00:00,310,253,336
2019-05-13 17:00:00,195,256,213
2019-05-13 18:00:00,107,243,113
2019-05-13 19:00:00,59,222,63
2019-05-13 20:00:00,51,309,53
2019-05-13 21:00:00,45,332,51
2019-05-13 22:00:00,49,309,59
2019-05-13 23:00:00,73,218,82
2019-05-14 00:00:00,143,234,157
2019-05-14 01:00:00,197,125,225
2019-05-14 02:00:00,313,252,335
2019-05-14 03:00:00,310,220,334
2019-05-14 04:00:00,332,272,375
2019-05-14 05:00:00,343,-12,370
2019-05-14 06:00:00,402,241,444
2019-05-14 07:00:00,383,220,429
2019-05-14 08:00:00,415,231,447
2019-05-14 09:00:00,398,213,450
2019-05-14 10:00:00,426,287,472
2019-05-14 11:00:00,394,276,419
2019-05-14 12:00:00,377,-461,402
2019-05-14 13:00:00,362,279,389
2019-05-14 14:00:00,465,245,498
2019-05-14 15:00:00,387,-439,416
2019-05-14 16:00:00,338,154,375
2019-05-14 17:00:00,216,234,242
2019-05-14 18:00:00,119,279,134
2019-05-14 19:00:00,54,313,58
2019-05-14 20:00:00,46,384,50
2019-05-14 21:00:00,36,298,36
2019-05-14 22:00:00,45,179,48
2019-05-14 23:00:00,95,309,104
2019-05-15 00:00:00,136,50,147
2019-05-15 01:00:00,174,257,179
2019-05-15 02:00:00,272,269,283
2019-05-15 03:00:00,268,188,289
2019-05-15 04:00:00,284,-30,328
2019-05-15 05:00:00,343,245,376
2019-05-15 06:00:00,418,252,453
2019-05-15 07:00:00,412,246,444
2019-05-15 08:00:00,407,244,442
2019-05-15 09:00:00,369,268,418
2019-05-15 10:00:00,377,281,414
2019-05-15 11:00:00,352,260,383
2019-05-15 12:00:00,330,270,361
2019-05-15 13:00:00,327,234,352
2019-05-15 14:00:00,446,530,478
2019-05-15 15:00:00,440,202,481
2019-05-15 16:00:00,398,249,422
2019-05-15 17:00:00,321,281,350
2019-05-15 18:00:00,155,239,161
2019-05-15 19:00:00,77,279,81
2019-05-15 20:00:00,42,360,43
2019-05-15 21:00:00,59,215,64
2019-05-15 22:00:00,71,210,74
2019-05-15 23:00:00,96,478,104
2019-05-16 00:00:00,165,282,185
2019-05-16 01:00:00,191,389,202
2019-05-16 02:00:00,256,271,276
2019-05-16 03:00:00,237,202,256
2019-05-16 04:00:00,287,201,307
2019-05-16 05:00:00,367,243,392
2019-05-16 06:00:00,408,219,441
2019-05-16 07:00:00,368,238,405
2019-05-16 08:00:00,368,227,392
2019-05-16 09:00:00,378,274,413
2019-05-16 10:00:00,514,277,564
2019-05-16 11:00:00,452,228,479
2019-05-16 12:00:00,344,225,369
2019-05-16 13:00:00,369,248,401
2019-05-16 14:00:00,432,251,457
2019-05-16 15:00:00,308,212,330
2019-05-16 16:00:00,326,253,356
2019-05-16 17:00:00,232,310,245
2019-05-16 18:00:00,101,260,113
2019-05-16 19:00:00,78,267,81
2019-05-16 20:00:00,43,367,46
2019-05-16 21:00:00,49,366,52
2019-05-16 22:00:00,42,323,44
2019-05-16 23:00:00,77,299,83
2019-05-17 00:00:00,114,316,136
2019-05-17 01:00:00,163,270,172
2019-05-17 02:00:00,256,266,276
2019-05-17 03:00:00,286,216,310
2019-05-17 04:00:00,295,232,315
2019-05-17 05:00:00,324,315,360
2019-05-17 06:00:00,428,205,461
2019-05-17 07:00:00,357,260,387
2019-05-17 08:00:00,384,278,410
2019-05-17 09:00:00,383,205,414
2019-05-17 10:00:00,434,260,480
2019-05-17 11:00:00,481,234,527
2019-05-17 12:00:00,399,263,427
2019-05-17 13:00:00,416,233,448
2019-05-17 14:00:00,464,260,507
2019-05-17 15:00:00,402,251,436
2019-05-17 16:00:00,345,261,371
2019-05-17 17:00:00,209,299,220
2019-05-17 18:00:00,129,283,146
2019-05-17 19:00:00,74,262,78
2019-05-17 20:00:00,49,236,55
2019-05-17 21:00:00,43,211,43
2019-05-17 22:00:00,61,227,64
2019-05-17 23:00:00,80,33,83
2019-05-18 00:00:00,133,292,149
2019-05-18 01:00:00,199,365,221
2019-05-18 02:00:00,305,260,321
2019-05-18 03:00:00,274,280,290
2019-05-18 04:00:00,318,247,337
2019-05-18 05:00:00,368,232,397
2019-05-18 06:00:00,460,250,494
2019-05-18 07:00:00,447,176,488
2019-05-18 08:00:00,443,254,486
2019-05-18 09:00:00,412,261,435
2019-05-18 10:00:00,385,330,409
2019-05-18 11:00:00,351,224,379
2019-05-18 12:00:00,367,244,388
2019-05-18 13:00:00,374,283,415
2019-05-18 14:00:00,448,230,477
2019-05-18 15:00:00,373,240,386
2019-05-18 16:00:00,348,334,370
2019-05-18 17:00:00,249,282,269
2019-05-18 18:00:00,137,237,148
2019-05-18 19:00:00,67,326,74
2019-05-18 20:00:00,43,193,44
2019-05-18 21:00:00,61,248,66
2019-05-18 22:00:00,60,293,62
2019-05-18 23:00:00,82,243,88
2019-05-19 00:00:00,144,317,157
2019-05-19 01:00:00,184,273,195
2019-05-19 02:00:00,306,261,328
2019-05-19 03:00:00,303,299,321
2019-05-19 04:00:00,327,233,357
2019-05-19 05:00:00,370,426,397
2019-05-19 06:00:00,478,169,508
2019-05-19 07:00:00,489,279,524
2019-05-19 08:00:00,424,235,471
2019-05-19 09:00:00,374,233,406
2019-05-19 10:00:00,476,277,514
2019-05-19 11:00:00,490,231,522
2019-05-19 12:00:00,533,199,582
2019-05-19 13:00:00,665,222,728
2019-05-19 14:00:00,786,237,853
2019-05-19 15:00:00,742,248,809
2019-05-19 16:00:00,547,244,596
2019-05-19 17:00:00,375,229,399
2019-05-19 18:00:00,194,208,206
2019-05-19 19:00:00,103,324,112
2019-05-19 20:00:00,50,243,53
2019-05-19 21:00:00,57,311,59
2019-05-19 22:00:00,55,208,56
2019-05-19 23:00:00,118,376,123
2019-05-20 00:00:00,170,284,178
2019-05-20 01:00:00,224,217,240
2019-05-20 02:00:00,318,257,341
2019-05-20 03:00:00,344,247,366
2019-05-20 04:00:00,479,245,528
2019-05-20 05:00:00,516,226,581
2019-05-20 06:00:00,574,236,618
2019-05-20 07:00:00,534,243,580
2019-05-20 08:00:00,563,244,625
2019-05-20 09:00:00,563,263,628
2019-05-20 10:00:00,502,283,559
2019-05-20 11:00:00,483,253,521
2019-05-20 12:00:00,453,256,493
2019-05-20 13:00:00,483,261,530
2019-05-20 14:00:00,513,117,553
2019-05-20 15:00:00,415,262,436
2019-05-20 16:00:00,427,273,460
2019-05-20 17:00:00,251,264,275
2019-05-20 18:00:00,141,251,150
2019-05-20 19:00:00,78,280,84
2019-05-20 20:00:00,48,205,58
2019-05-20 21:00:00,44,362,45
2019-05-20 22:00:00,56,332,61
2019-05-20 23:00:00,77,251,81
2019-05-21 00:00:00,148,272,158
2019-05-21 01:00:00,234,306,255
2019-05-21 02:00:00,307,-29,319
2019-05-21 03:00:00,402,226,432
2019-05-21 04:00:00,495,235,527
2019-05-21 05:00:00,480,218,516
2019-05-21 06:00:00,565,232,631
2019-05-21 07:00:00,465,244,520
2019-05-21 08:00:00,456,240,497
2019-05-21 09:00:00,448,218,490
2019-05-21 10:00:00,509,249,557
2019-05-21 11:00:00,479,240,521
2019-05-21 12:00:00,426,250,471
2019-05-21 13:00:00,391,270,419
2019-05-21 14:00:00,471,233,509
2019-05-21 15:00:00,390,224,417
2019-05-21 16:00:00,386,258,413
2019-05-21 17:00:00,269,112,286
2019-05-21 18:00:00,140,305,151
2019-05-21 19:00:00,81,270,85
2019-05-21 20:00:00,60,246,62
2019-05-21 21:00:00,51,367,55
2019-05-21 22:00:00,44,414,52
2019-05-21 23:00:00,99,288,105
2019-05-22 00:00:00,144,311,150
2019-05-22 01:00:00,182,276,194
2019-05-22 02:00:00,312,241,333
2019-05-22 03:00:00,331,262,350
2019-05-22 04:00:00,421,201,530
2019-05-22 05:00:00,523,230,562
2019-05-22 06:00:00,458,187,509
2019-05-22 07:00:00,503,265,551
2019-05-22 08:00:00,575,230,627
2019-05-22 09:00:00,516,326,579
2019-05-22 10:00:00,580,252,635
2019-05-22 11:00:00,467,268,505
2019-05-22 12:00:00,488,239,537
2019-05-22 13:00:00,480,245,524
2019-05-22 14:00:00,552,271,590
2019-05-22 15:00:00,460,286,506
2019-05-22 16:00:00,478,220,520
2019-05-22 17:00:00,326,214,368
2019-05-22 18:00:00,172,257,191
2019-05-22 19:00:00,90,246,98
2019-05-22 20:00:00,78,215,84
2019-05-22 21:00:00,69,168,75
2019-05-22 22:00:00,71,257,73
2019-05-22 23:00:00,134,304,153
2019-05-23 00:00:00,249,254,273
2019-05-23 01:00:00,498,243,548
2019-05-23 02:00:00,940,173,1072
2019-05-23 03:00:00,2127,161,2447
2019-05-23 04:00:00,1815,159,2110
2019-05-23 05:00:00,1742,178,2006
2019-05-23 06:00:00,1494,188,1750
2019-05-23 07:00:00,1324,217,1496
2019-05-23 08:00:00,1298,220,1496
2019-05-23 09:00:00,1092,233,1225
2019-05-23 10:00:00,940,228,1045
2019-05-23 11:00:00,957,237,1046
2019-05-23 12:00:00,917,203,1016
2019-05-23 13:00:00,864,215,958
2019-05-23 14:00:00,784,227,872
2019-05-23 15:00:00,632,253,687
2019-05-23 16:00:00,567,261,617
2019-05-23 17:00:00,362,312,389
2019-05-23 18:00:00,169,331,183
2019-05-23 19:00:00,115,381,128
2019-05-23 20:00:00,86,430,94
2019-05-23 21:00:00,72,361,75
2019-05-23 22:00:00,88,484,102
2019-05-23 23:00:00,128,296,135
2019-05-24 00:00:00,239,343,263
2019-05-24 01:00:00,338,280,370
2019-05-24 02:00:00,440,229,464
2019-05-24 03:00:00,414,262,455
2019-05-24 04:00:00,471,259,511
2019-05-24 05:00:00,559,266,613
2019-05-24 06:00:00,653,260,727
2019-05-24 07:00:00,528,217,559
2019-05-24 08:00:00,530,260,567
2019-05-24 09:00:00,627,267,703
2019-05-24 10:00:00,584,279,667
2019-05-24 11:00:00,510,244,580
2019-05-24 12:00:00,459,281,517
2019-05-24 13:00:00,534,240,568
2019-05-24 14:00:00,624,225,679
2019-05-24 15:00:00,454,237,494
2019-05-24 16:00:00,419,292,445
2019-05-24 17:00:00,260,175,283
2019-05-24 18:00:00,161,318,171
2019-05-24 19:00:00,86,344,91
2019-05-24 20:00:00,51,306,54
2019-05-24 21:00:00,42,286,44
2019-05-24 22:00:00,52,293,57
2019-05-24 23:00:00,90,303,92
2019-05-25 00:00:00,147,332,156
2019-05-25 01:00:00,209,278,226
2019-05-25 02:00:00,308,294,344
2019-05-25 03:00:00,274,252,295
2019-05-25 04:00:00,291,250,306
2019-05-25 05:00:00,374,250,407
2019-05-25 06:00:00,483,232,512
2019-05-25 07:00:00,489,232,518
2019-05-25 08:00:00,546,292,581
2019-05-25 09:00:00,442,259,472
2019-05-25 10:00:00,505,279,553
2019-05-25 11:00:00,487,259,512
2019-05-25 12:00:00,510,233,541
2019-05-25 13:00:00,567,273,610
2019-05-25 14:00:00,608,260,644
2019-05-25 15:00:00,459,276,494
2019-05-25 16:00:00,445,251,461
2019-05-25 17:00:00,360,214,391
2019-05-25 18:00:00,205,314,222
2019-05-25 19:00:00,101,269,110
2019-05-25 20:00:00,61,347,65
2019-05-25 21:00:00,49,284,60
2019-05-25 22:00:00,53,453,56
2019-05-25 23:00:00,105,288,111
2019-05-26 00:00:00,129,277,139
2019-05-26 01:00:00,204,252,221
2019-05-26 02:00:00,284,197,308
2019-05-26 03:00:00,280,247,295
2019-05-26 04:00:00,413,165,426
2019-05-26 05:00:00,365,243,387
2019-05-26 06:00:00,391,246,412
2019-05-26 07:00:00,488,223,514
2019-05-26 08:00:00,396,285,426
2019-05-26 09:00:00,371,249,394
2019-05-26 10:00:00,443,255,480
2019-05-26 11:00:00,517,262,552
2019-05-26 12:00:00,540,226,591
2019-05-26 13:00:00,471,241,524
2019-05-26 14:00:00,557,257,611
2019-05-26 15:00:00,519,257,561
2019-05-26 16:00:00,510,222,537
2019-05-26 17:00:00,299,302,334
2019-05-26 18:00:00,175,205,184
2019-05-26 19:00:00,82,37,86
2019-05-26 20:00:00,48,43,51
2019-05-26 21:00:00,54,197,57
2019-05-26 22:00:00,39,264,43
2019-05-26 23:00:00,93,276,102
2019-05-27 00:00:00,154,144,166
2019-05-27 01:00:00,201,263,214
2019-05-27 02:00:00,303,-241,322
2019-05-27 03:00:00,305,252,324
2019-05-27 04:00:00,364,207,388
2019-05-27 05:00:00,492,197,530
2019-05-27 06:00:00,527,353,578
2019-05-27 07:00:00,509,232,544
2019-05-27 08:00:00,403,280,436
2019-05-27 09:00:00,427,230,462
2019-05-27 10:00:00,501,210,541
2019-05-27 11:00:00,491,250,528
2019-05-27 12:00:00,412,295,438
2019-05-27 13:00:00,382,283,403
2019-05-27 14:00:00,417,224,450
2019-05-27 15:00:00,424,227,454
2019-05-27 16:00:00,349,337,379
2019-05-27 17:00:00,217,303,239
2019-05-27 18:00:00,132,259,144
2019-05-27 19:00:00,74,226,78
2019-05-27 20:00:00,50,41,53
2019-05-27 21:00:00,57,300,57
2019-05-27 22:00:00,52,295,57
2019-05-27 23:00:00,84,377,88
2019-05-28 00:00:00,156,292,169
2019-05-28 01:00:00,183,236,195
2019-05-28 02:00:00,311,233,327
2019-05-28 03:00:00,270,219,284
2019-05-28 04:00:00,317,213,338
2019-05-28 05:00:00,366,240,398
2019-05-28 06:00:00,486,276,522
2019-05-28 07:00:00,595,257,642
2019-05-28 08:00:00,430,274,464
2019-05-28 09:00:00,437,290,478
2019-05-28 10:00:00,479,262,506
2019-05-28 11:00:00,492,276,540
2019-05-28 12:00:00,435,244,464
2019-05-28 13:00:00,404,253,437
2019-05-28 14:00:00,467,261,491
2019-05-28 15:00:00,375,247,414
2019-05-28 16:00:00,393,274,410
2019-05-28 17:00:00,241,303,255
2019-05-28 18:00:00,173,320,188
2019-05-28 19:00:00,92,222,93
2019-05-28 20:00:00,49,341,51
2019-05-28 21:00:00,45,346,54
2019-05-28 22:00:00,59,365,60
2019-05-28 23:00:00,118,291,125
2019-05-29 00:00:00,155,305,169
2019-05-29 01:00:00,195,216,201
2019-05-29 02:00:00,308,248,322
2019-05-29 03:00:00,375,211,403
2019-05-29 04:00:00,317,229,344
2019-05-29 05:00:00,362,255,390
2019-05-29 06:00:00,569,254,620
2019-05-29 07:00:00,466,250,510
2019-05-29 08:00:00,505,268,546
2019-05-29 09:00:00,443,259,478
2019-05-29 10:00:00,506,224,563
2019-05-29 11:00:00,505,264,561
2019-05-29 12:00:00,442,274,510
2019-05-29 13:00:00,583,237,634
2019-05-29 14:00:00,564,222,615
2019-05-29 15:00:00,463,250,488
2019-05-29 16:00:00,419,191,447
2019-05-29 17:00:00,256,297,269
2019-05-29 18:00:00,145,335,162
2019-05-29 19:00:00,81,-7,87
2019-05-29 20:00:00,43,285,44
2019-05-29 21:00:00,39,330,44
2019-05-29 22:00:00,48,461,53
2019-05-29 23:00:00,83,323,86
2019-05-30 00:00:00,143,287,150
2019-05-30 01:00:00,196,260,206
2019-05-30 02:00:00,272,300,292
2019-05-30 03:00:00,351,342,369
2019-05-30 04:00:00,443,210,468
2019-05-30 05:00:00,495,440,538
2019-05-30 06:00:00,616,220,657
2019-05-30 07:00:00,535,214,597
2019-05-30 08:00:00,543,235,596
2019-05-30 09:00:00,499,217,553
2019-05-30 10:00:00,478,340,528
2019-05-30 11:00:00,567,208,631
2019-05-30 12:00:00,546,239,606
2019-05-30 13:00:00,580,209,643
2019-05-30 14:00:00,553,226,596
2019-05-30 15:00:00,561,206,606
2019-05-30 16:00:00,463,266,505
2019-05-30 17:00:00,255,271,265
2019-05-30 18:00:00,145,259,153
2019-05-30 19:00:00,73,262,79
2019-05-30 20:00:00,52,248,56
2019-05-30 21:00:00,44,-30,47
2019-05-30 22:00:00,58,223,66
2019-05-30 23:00:00,105,311,109
2019-05-31 00:00:00,118,230,123
2019-05-31 01:00:00,179,223,201
2019-05-31 02:00:00,279,250,300
2019-05-31 03:00:00,313,213,330
2019-05-31 04:00:00,388,249,429
2019-05-31 05:00:00,498,270,551
2019-05-31 06:00:00,500,275,550
2019-05-31 07:00:00,532,209,588
2019-05-31 08:00:00,502,210,543
2019-05-31 09:00:00,496,300,548
2019-05-31 10:00:00,555,253,630
2019-05-31 11:00:00,474,205,522
2019-05-31 12:00:00,450,236,504
2019-05-31 13:00:00,410,238,441
2019-05-31 14:00:00,492,217,540
2019-05-31 15:00:00,406,238,455
2019-05-31 16:00:00,335,227,389
2019-05-31 17:00:00,219,265,237
2019-05-31 18:00:00,122,265,127
2019-05-31 19:00:00,61,382,66
2019-05-31 20:00:00,32,-158,36
2019-05-31 21:00:00,38,160,41
2019-05-31 22:00:00,39,349,42
2019-05-31 23:00:00,77,357,80
2019-06-01 00:00:00,141,333,155
2019-06-01 01:00:00,173,232,197
2019-06-01 02:00:00,330,245,359
2019-06-01 03:00:00,348,129,378
2019-06-01 04:00:00,354,230,381
2019-06-01 05:00:00,343,196,369
2019-06-01 06:00:00,468,236,515
2019-06-01 07:00:00,440,191,506
2019-06-01 08:00:00,421,280,475
2019-06-01 09:00:00,407,264,450
2019-06-01 10:00:00,449,200,484
2019-06-01 11:00:00,415,236,448
2019-06-01 12:00:00,383,216,401
2019-06-01 13:00:00,403,221,437
2019-06-01 14:00:00,463,225,493
2019-06-01 15:00:00,436,224,472
2019-06-01 16:00:00,343,316,368
2019-06-01 17:00:00,212,288,225
2019-06-01 18:00:00,141,288,155
2019-06-01 19:00:00,93,229,105
2019-06-01 20:00:00,48,381,53
2019-06-01 21:00:00,51,-574,56
2019-06-01 22:00:00,56,202,59
2019-06-01 23:00:00,72,285,73
2019-06-02 00:00:00,134,263,146
2019-06-02 01:00:00,201,292,223
2019-06-02 02:00:00,236,251,246
2019-06-02 03:00:00,240,247,261
2019-06-02 04:00:00,268,187,280
2019-06-02 05:00:00,329,234,360
2019-06-02 06:00:00,412,212,439
2019-06-02 07:00:00,355,211,372
2019-06-02 08:00:00,397,241,419
2019-06-02 09:00:00,393,225,430
2019-06-02 10:00:00,384,239,412
2019-06-02 11:00:00,320,228,345
2019-06-02 12:00:00,295,211,311
2019-06-02 13:00:00,329,302,347
2019-06-02 14:00:00,450,218,484
2019-06-02 15:00:00,389,212,418
2019-06-02 16:00:00,313,274,333
2019-06-02 17:00:00,224,250,242
2019-06-02 18:00:00,127,304,144
2019-06-02 19:00:00,74,255,78
2019-06-02 20:00:00,45,-115,50
2019-06-02 21:00:00,43,162,47
2019-06-02 22:00:00,48,226,52
2019-06-02 23:00:00,81,297,86
2019-06-03 00:00:00,139,282,156
2019-06-03 01:00:00,175,236,185
2019-06-03 02:00:00,237,236,256
2019-06-03 03:00:00,243,239,258
2019-06-03 04:00:00,306,213,322
2019-06-03 05:00:00,390,219,431
2019-06-03 06:00:00,442,240,483
2019-06-03 07:00:00,468,207,510
2019-06-03 08:00:00,537,218,597
2019-06-03 09:00:00,457,213,503
2019-06-03 10:00:00,421,229,463
2019-06-03 11:00:00,395,238,427
2019-06-03 12:00:00,363,220,405
2019-06-03 13:00:00,355,257,377
2019-06-03 14:00:00,373,213,414
2019-06-03 15:00:00,326,270,377
2019-06-03 16:00:00,273,243,294
2019-06-03 17:00:00,214,250,247
2019-06-03 18:00:00,109,308,124
2019-06-03 19:00:00,73,261,77
2019-06-03 20:00:00,58,223,64
2019-06-03 21:00:00,48,187,54
2019-06-03 22:00:00,54,367,57
